time(ms),T1,R1,T2,R2,,
746.42,106.38,9.74,106.95,9.8,,
746.43,106.63,9.74,106.74,9.8,,
746.46,106.58,9.74,106.95,9.8,,
746.47,106.41,9.74,106.92,9.8,,
746.49,106.67,9.74,106.92,9.95,,
746.51,106.38,9.74,106.94,9.95,,
746.53,106.58,9.74,106.9,9.8,,
746.54,106.59,9.74,106.92,9.8,,
746.57,106.59,9.74,107.14,9.8,,
746.58,106.44,9.74,106.94,9.8,,
746.61,106.59,9.74,106.9,9.8,,
746.62,106.61,9.74,106.9,9.8,,
746.65,106.54,9.74,106.92,9.8,,
746.66,106.58,9.74,106.97,9.8,,
746.69,106.58,9.74,106.92,9.8,,
746.7,106.59,9.74,106.92,9.8,,
746.72,106.58,9.74,106.92,9.8,,
746.73,106.59,9.74,107.14,9.8,,
746.76,106.41,9.74,106.7,9.8,,
746.77,106.63,9.74,107.1,9.8,,
746.8,106.73,9.74,106.94,9.96,,
746.81,106.64,9.74,106.94,9.96,,
746.84,106.71,9.74,107.12,9.81,,
746.85,106.64,9.74,106.92,9.81,,
746.88,106.58,9.74,107.12,9.8,,
746.89,106.58,9.74,106.92,9.8,,
746.91,106.79,9.74,106.89,9.8,,
746.93,106.59,9.74,106.95,9.8,,
746.94,106.61,9.74,106.94,9.8,,
746.95,106.64,9.74,107.12,9.8,,
746.96,106.63,9.74,106.92,9.8,,
746.98,106.6,9.74,106.9,9.8,,
746.99,106.8,9.74,106.73,9.8,,
593.67,147.26,10.98,148.06,11.23,,
593.7,147.08,11.14,148.1,11.23,,
593.71,147.26,11.14,148.26,11.23,,
593.74,147.21,11.14,148.12,11.1,,
593.75,147.11,11.14,148.3,11.1,,
593.77,147.23,11.16,148.1,11.23,,
593.79,147.1,11.16,148.1,11.23,,
593.81,147.32,10.96,148.13,11.22,,
593.82,146.93,10.96,148.15,11.22,,
593.85,147.08,11.16,148.1,11.11,,
593.86,147.45,11.16,148.34,11.11,,
593.89,147.04,11.16,148.12,11.23,,
593.9,147.63,11.16,148.34,11.23,,
593.93,147.5,10.96,148.3,11.22,,
593.94,147.17,10.96,148.17,11.22,,
593.97,147.3,11.16,148.28,11.11,,
593.98,147.28,11.16,148.51,11.11,,
594,147.45,11.16,148.3,11.23,,
594.02,147.65,11.16,148.51,11.23,,
594.04,147.45,11.14,148.34,11.22,,
594.05,147.47,11.14,148.49,11.22,,
594.08,147.63,10.96,148.39,11.11,,
594.09,147.57,10.96,148.5,11.11,,
594.12,147.47,11.17,148.49,11.25,,
594.13,147.48,11.17,148.51,11.25,,
594.16,147.41,11.14,148.51,11.23,,
594.17,147.69,11.14,148.52,11.23,,
594.2,147.41,11.14,148.71,11.23,,
594.21,147.67,11.14,148.69,11.23,,
594.23,147.52,10.98,148.58,11.11,,
594.25,147.52,10.98,148.64,11.11,,
594.27,147.65,11.16,148.52,11.25,,
594.28,147.67,11.16,148.69,11.25,,
594.31,147.45,11.14,148.69,11.23,,
594.32,147.89,11.14,148.71,11.23,,
594.35,147.67,11.14,148.58,11.1,,
594.36,147.81,11.14,148.52,11.1,,
594.39,147.91,10.96,148.73,11.22,,
594.4,147.67,10.96,148.69,11.22,,
594.42,147.74,11.16,148.75,11.25,,
594.44,147.67,11.16,148.51,11.25,,
594.46,147.71,11.14,148.73,11.22,,
594.47,147.69,11.14,148.73,11.22,,
594.5,147.8,11.14,148.75,11.11,,
594.51,147.89,11.14,148.77,11.11,,
594.54,147.82,11.14,148.54,11.22,,
594.55,147.91,11.14,148.39,11.22,,
594.58,147.71,10.96,148.56,11.22,,
594.59,147.94,10.96,148.67,11.22,,
594.62,147.65,11.16,148.71,11.25,,
594.63,147.89,11.16,148.69,11.25,,
594.66,147.84,11.14,148.58,11.1,,
594.67,147.72,11.14,148.75,11.1,,
594.69,147.63,11.16,148.93,11.23,,
594.71,147.91,11.16,148.75,11.23,,
594.73,147.85,10.96,148.75,11.23,,
594.74,148.02,10.96,148.52,11.23,,
594.77,147.71,11.16,148.69,11.11,,
594.78,147.87,11.16,148.73,11.11,,
594.81,147.89,11.14,148.91,11.23,,
594.82,147.72,11.14,148.9,11.23,,
594.85,147.78,11.14,148.9,11.23,,
594.86,147.89,11.14,148.69,11.23,,
594.88,147.89,10.96,148.84,11.11,,
594.9,147.76,10.96,148.88,11.11,,
594.92,148.06,11.16,148.9,11.25,,
594.93,147.85,11.16,149.05,11.25,,
594.96,147.93,11.14,148.93,11.11,,
594.97,147.87,11.14,148.97,11.11,,
595,148.08,10.96,148.69,11.23,,
595.01,147.72,10.96,148.73,11.23,,
595.04,147.91,11.16,148.9,11.23,,
595.05,147.87,11.16,148.97,11.23,,
595.08,148.04,11.14,148.9,11.1,,
595.09,148.09,11.14,149.1,11.1,,
595.11,148.02,11.16,148.9,11.23,,
595.13,148.06,11.16,149.14,11.23,,
595.15,148.26,11.14,148.91,11.23,,
595.16,148.08,11.14,148.95,11.23,,
595.19,148.33,10.96,149.08,11.1,,
595.2,148.08,10.96,148.9,11.1,,
595.23,148.11,11.17,149.27,11.25,,
595.24,148.45,11.17,149.31,11.25,,
595.27,148.24,11.14,149.31,11.22,,
595.28,148.09,11.14,149.17,11.22,,
595.3,148.26,10.96,149.4,11.11,,
595.32,148.39,10.96,149.32,11.11,,
595.34,148.26,11.17,149.29,11.25,,
595.35,148.11,11.17,149.14,11.25,,
595.38,148.08,11.16,149.14,11.22,,
595.39,148.41,11.16,149.55,11.22,,
595.42,148.28,11.14,149.51,11.22,,
595.43,148.28,11.14,149.55,11.22,,
595.46,148.28,10.98,149.55,11.23,,
595.47,148.33,10.98,149.4,11.23,,
595.5,148.3,11.14,149.53,11.11,,
595.51,148.41,11.14,149.38,11.11,,
595.53,148.26,11.16,149.31,11.23,,
595.55,148.3,11.16,149.53,11.23,,
595.57,148.3,11.14,149.31,11.22,,
595.59,148.48,11.14,149.36,11.22,,
595.61,148.43,10.96,149.66,11.23,,
595.62,148.54,10.96,149.36,11.23,,
595.65,148.22,11.16,149.32,11.23,,
595.66,148.48,11.16,149.49,11.23,,
595.69,148.67,11.14,149.32,11.22,,
595.7,148.54,11.14,149.55,11.22,,
595.73,148.46,11.14,149.32,11.1,,
595.74,148.67,11.14,149.36,11.1,,
595.76,148.45,10.98,149.4,11.23,,
595.78,148.57,10.98,149.4,11.23,,
595.8,148.65,11.16,149.36,11.23,,
595.81,148.54,11.16,149.21,11.23,,
595.84,148.48,11.14,149.51,11.11,,
595.85,148.59,11.14,149.31,11.11,,
595.88,148.46,11.16,149.3,11.23,,
595.89,148.89,11.16,149.31,11.23,,
595.92,148.68,11.14,149.16,11.22,,
595.93,148.7,11.14,149.31,11.22,,
595.96,148.7,10.96,149.4,11.23,,
595.97,148.55,10.96,149.51,11.23,,
595.99,148.7,11.16,149.36,11.11,,
596.01,148.7,11.16,149.34,11.11,,
596.03,148.5,11.16,149.34,11.23,,
596.04,148.74,11.16,149.31,11.23,,
596.07,148.65,11.14,149.55,11.23,,
596.08,148.72,11.14,149.53,11.23,,
596.11,148.61,11.14,149.32,11.23,,
596.12,148.7,11.14,149.32,11.23,,
596.15,148.74,10.98,149.45,11.11,,
596.16,148.61,10.98,149.49,11.11,,
596.19,148.67,11.16,149.53,11.25,,
596.2,148.67,11.16,149.34,11.25,,
596.22,148.68,11.14,149.57,11.22,,
596.23,148.5,11.14,149.53,11.22,,
596.26,148.68,11.14,149.38,11.23,,
596.27,148.74,11.14,149.49,11.23,,
596.3,148.79,11.14,149.73,11.23,,
596.31,148.67,11.14,149.31,11.23,,
596.34,148.74,10.98,149.34,11.11,,
596.35,148.5,10.98,149.64,11.11,,
596.38,148.5,11.16,149.57,11.23,,
596.39,148.67,11.16,149.55,11.23,,
596.41,148.63,11.14,149.34,11.23,,
596.43,148.5,11.14,149.38,11.23,,
596.45,148.48,11.14,149.36,11.11,,
596.47,148.68,11.14,149.51,11.11,,
596.49,148.74,10.96,149.32,11.23,,
596.5,148.46,10.96,149.53,11.23,,
596.53,148.63,11.16,149.31,11.25,,
596.54,148.48,11.16,149.55,11.25,,
596.57,148.67,11.14,149.49,11.22,,
596.58,148.46,11.14,149.51,11.22,,
596.6,148.7,11.14,149.49,11.22,,
596.62,148.65,11.14,149.55,11.22,,
596.64,148.87,11.14,149.53,11.11,,
596.66,148.7,11.14,149.55,11.11,,
596.68,148.85,10.98,149.32,11.23,,
596.7,148.65,10.98,149.4,11.23,,
596.72,148.68,11.16,149.34,11.23,,
596.73,148.7,11.16,149.38,11.23,,
596.76,148.67,11.14,149.49,11.22,,
596.77,148.7,11.14,149.51,11.22,,
596.8,148.48,11.16,149.53,11.22,,
596.81,148.63,11.16,149.49,11.22,,
596.84,148.82,11.16,149.31,11.23,,
596.85,148.87,11.16,149.51,11.23,,
596.87,148.67,10.98,149.53,11.11,,
596.89,148.61,10.98,149.51,11.11,,
596.91,148.63,11.17,149.32,11.23,,
596.92,148.68,11.17,149.16,11.23,,
596.95,148.63,11.16,149.27,11.22,,
596.96,148.55,11.16,149.34,11.22,,
596.99,148.5,10.96,149.14,11.1,,
597,148.91,10.96,149.21,11.1,,
597.03,148.67,11.17,149.49,11.25,,
597.04,148.87,11.17,149.34,11.25,,
597.07,148.65,11.16,149.51,11.23,,
597.08,148.67,11.16,149.32,11.23,,
597.1,148.67,11.16,149.29,11.23,,
597.11,148.67,11.16,149.51,11.23,,
597.14,148.68,10.98,149.31,11.23,,
597.15,148.89,10.98,149.38,11.23,,
597.18,148.65,11.14,149.34,11.11,,
597.19,148.68,11.14,149.4,11.11,,
597.22,148.67,11.16,149.31,11.23,,
597.23,148.79,11.16,149.49,11.23,,
597.26,148.52,11.14,149.32,11.22,,
597.27,148.5,11.14,149.34,11.22,,
597.29,148.68,10.96,149.49,11.23,,
597.31,148.87,10.96,149.55,11.23,,
597.33,148.8,11.16,149.53,11.25,,
597.34,148.92,11.16,149.19,11.25,,
597.37,148.85,11.14,149.55,11.22,,
597.38,148.72,11.14,149.31,11.22,,
597.41,148.68,11.14,149.36,11.11,,
597.42,149.07,11.14,149.36,11.11,,
597.45,148.92,10.98,149.31,11.23,,
597.46,148.89,10.98,149.38,11.23,,
597.49,148.85,11.16,149.32,11.23,,
597.5,149.09,11.16,149.34,11.23,,
597.52,148.82,11.14,149.4,11.23,,
597.53,149.09,11.14,149.31,11.23,,
597.56,148.89,11.16,149.55,11.11,,
597.57,148.76,11.16,149.4,11.11,,
597.6,148.94,10.96,149.32,11.22,,
597.61,149.11,10.96,149.4,11.22,,
597.64,148.83,11.16,149.36,11.25,,
597.65,149.09,11.16,149.34,11.25,,
597.68,149.05,11.14,149.36,11.23,,
597.69,148.94,11.14,149.34,11.23,,
597.72,148.89,11.14,149.36,11.23,,
597.73,149.29,11.14,149.49,11.23,,
597.75,149.05,11.14,149.31,11.11,,
597.77,149.28,11.14,149.53,11.11,,
597.79,149.04,10.98,149.57,11.23,,
597.8,149.13,10.98,149.29,11.23,,
597.83,149.07,11.14,149.29,11.23,,
597.84,149.11,11.14,149.16,11.23,,
597.87,149.2,11.16,149.57,11.11,,
597.88,148.98,11.16,149.53,11.11,,
597.91,148.92,10.98,149.53,11.23,,
597.92,149.31,10.98,149.53,11.23,,
597.95,149.05,11.16,149.44,11.25,,
597.96,149.44,11.16,149.55,11.25,,
597.98,149.18,11.14,149.55,11.11,,
598,149.11,11.14,149.51,11.11,,
598.02,149.24,11.16,149.55,11.23,,
598.03,149.31,11.16,149.31,11.23,,
598.06,149.24,11.14,149.55,11.23,,
598.07,149.28,11.14,149.68,11.23,,
598.1,149.26,11.14,149.75,11.11,,
598.11,149.46,11.14,149.58,11.11,,
598.14,149.29,10.96,149.77,11.23,,
598.15,149.13,10.96,149.75,11.23,,
598.17,149.29,11.16,149.71,11.23,,
598.19,149.26,11.16,149.75,11.23,,
598.21,149.28,11.14,149.73,11.22,,
598.22,149.13,11.14,149.9,11.22,,
598.25,149.07,11.14,149.92,11.11,,
598.26,149.22,11.14,149.75,11.11,,
598.29,149.26,11.16,149.81,11.23,,
598.3,149.28,11.16,149.77,11.23,,
598.33,149.16,10.96,149.77,11.22,,
598.34,149.26,10.96,149.94,11.22,,
598.37,149.16,11.16,149.77,11.13,,
598.38,149.31,11.16,150.07,11.13,,
598.41,149.24,11.16,149.73,11.23,,
598.42,149.46,11.16,149.96,11.23,,
598.44,149.29,11.14,149.79,11.22,,
598.45,149.07,11.14,150.14,11.22,,
598.48,149.13,11.14,149.79,11.23,,
598.49,149.31,11.14,149.99,11.23,,
598.52,149.22,11.14,149.97,11.11,,
598.53,148.96,11.14,150.12,11.11,,
598.56,149.33,10.96,150.14,11.23,,
598.57,149.05,10.96,150.38,11.23,,
598.6,149.09,11.17,150.16,11.25,,
598.61,149.11,11.17,150.16,11.25,,
598.63,149.09,11.14,150.16,11.22,,
598.65,148.72,11.14,150.14,11.22,,
598.67,149.15,10.96,150.16,11.23,,
598.68,149.09,10.96,150.16,11.23,,
598.71,149.09,11.28,150.16,11.23,,
598.72,149.31,11.28,150.16,11.23,,
598.75,149.28,11.16,150.14,11.11,,
598.76,149.31,11.16,150.31,11.11,,
598.79,149.26,11.14,149.92,11.22,,
598.8,149.31,11.14,150.16,11.22,,
598.83,149.61,11.14,150.16,11.22,,
598.84,149.48,11.14,150.16,11.22,,
598.86,149.29,10.96,149.94,11.23,,
598.88,149.31,10.96,150.01,11.23,,
598.9,149.24,11.17,150.2,11.13,,
598.91,149.16,11.17,150.18,11.13,,
598.94,149.31,11.14,149.99,11.22,,
598.95,149.35,11.14,150.11,11.22,,
598.98,149.42,11.14,149.94,11.23,,
598.99,149.33,11.14,150.11,11.23,,
599.02,149.24,10.98,150.03,11.23,,
599.03,149.33,10.98,150.14,11.23,,
599.05,149.33,11.26,150.12,11.23,,
599.07,149.33,11.26,150.22,11.23,,
599.09,149.44,11.16,150.35,11.25,,
599.1,149.48,11.16,150.14,11.25,,
599.13,149.53,11.16,150.18,11.11,,
599.14,149.5,11.16,149.99,11.11,,
599.17,149.33,11.14,150.14,11.22,,
599.18,149.37,11.14,150.12,11.22,,
599.21,149.22,10.96,150.31,11.23,,
599.22,149.37,10.96,149.99,11.23,,
599.25,149.29,11.16,150.2,11.23,,
599.26,149.33,11.16,150.11,11.23,,
599.28,149.29,11.14,150.16,11.23,,
599.3,149.37,11.14,149.92,11.23,,
599.32,149.04,11.14,150.18,11.23,,
599.33,149.31,11.14,149.92,11.23,,
599.36,149.26,10.98,150.14,11.23,,
599.37,149.52,10.98,149.97,11.23,,
599.4,149.48,11.16,150.18,11.11,,
599.41,149.33,11.16,149.97,11.11,,
599.44,149.41,11.16,150.11,11.23,,
599.45,149.5,11.16,150.12,11.23,,
599.48,149.26,11.14,149.96,11.22,,
599.49,149.35,11.14,149.92,11.22,,
599.51,149.44,10.96,149.94,11.23,,
599.53,149.35,10.96,149.97,11.23,,
599.55,149.44,11.16,150.09,11.25,,
599.57,149.72,11.16,149.96,11.25,,
599.59,149.5,11.14,149.92,11.22,,
599.6,149.72,11.14,149.9,11.22,,
599.63,149.46,11.14,149.92,11.11,,
599.64,149.7,11.14,149.9,11.11,,
599.67,149.48,10.98,149.97,11.23,,
599.68,149.72,10.98,149.77,11.23,,
599.71,149.83,11.16,149.96,11.23,,
599.72,149.53,11.16,149.92,11.23,,
599.74,149.55,11.14,149.97,11.11,,
599.76,149.7,11.14,149.71,11.11,,
599.78,149.48,11.16,149.97,11.23,,
599.79,149.66,11.16,149.73,11.23,,
599.82,149.7,11.14,149.97,11.23,,
599.83,149.89,11.14,149.92,11.23,,
599.86,149.85,10.96,149.99,11.23,,
599.87,149.57,10.96,149.96,11.23,,
599.9,149.74,11.14,149.99,11.11,,
599.91,149.72,11.14,149.96,11.11,,
599.94,149.74,11.16,150.16,11.23,,
599.95,149.75,11.16,150.12,11.23,,
599.97,149.85,11.14,150.14,11.22,,
599.98,149.87,11.14,150.11,11.22,,
600.01,149.68,11.14,150.12,11.23,,
600.02,149.96,11.14,149.97,11.23,,
600.05,149.92,11.14,150.18,11.11,,
600.06,149.98,11.14,149.99,11.11,,
600.09,149.72,11.14,150.2,11.23,,
600.1,149.53,11.14,150.12,11.23,,
600.13,149.74,10.96,150.14,11.23,,
600.14,149.68,10.96,150.42,11.23,,
600.16,149.79,11.16,150.35,11.25,,
600.18,149.92,11.16,150.33,11.25,,
600.2,149.66,11.14,150.4,11.1,,
600.22,149.74,11.14,150.22,11.1,,
600.24,149.7,11.14,150.37,11.23,,
600.25,149.68,11.14,150.37,11.23,,
600.28,149.89,11.14,150.35,11.23,,
600.29,149.52,11.14,150.33,11.23,,
600.32,149.37,11.14,150.4,11.11,,
600.33,149.87,11.14,150.37,11.11,,
600.36,149.7,10.96,150.4,11.23,,
600.37,149.72,10.96,150.22,11.23,,
600.39,149.53,11.28,150.38,11.23,,
600.41,149.87,11.28,150.37,11.23,,
600.43,149.68,11.14,150.35,11.23,,
600.44,149.68,11.14,150.57,11.23,,
600.47,149.66,11.16,150.53,11.23,,
600.48,149.68,11.16,150.37,11.23,,
600.51,149.79,10.98,150.61,11.11,,
600.52,149.61,10.98,150.59,11.11,,
600.55,149.72,11.16,150.55,11.23,,
600.56,149.74,11.16,150.37,11.23,,
600.59,149.65,11.16,150.53,11.22,,
600.6,149.89,11.16,150.59,11.22,,
600.62,149.68,10.96,150.52,11.23,,
600.64,149.74,10.96,150.61,11.23,,
600.66,149.66,11.16,150.53,11.23,,
600.67,149.72,11.16,150.35,11.23,,
600.7,149.68,11.14,150.76,11.22,,
600.71,149.7,11.14,150.76,11.22,,
600.74,149.74,11.14,150.53,11.11,,
600.75,149.87,11.14,150.57,11.11,,
600.78,149.63,11.16,150.55,11.23,,
600.79,149.72,11.16,150.74,11.23,,
600.82,149.89,11.16,150.53,11.22,,
600.83,149.72,11.16,150.74,11.22,,
600.85,149.87,10.96,150.38,11.23,,
600.86,149.77,10.96,150.59,11.23,,
600.89,149.79,11.16,150.53,11.11,,
600.9,149.77,11.16,150.38,11.11,,
600.93,149.89,11.16,150.18,11.23,,
600.94,149.9,11.16,150.83,11.23,,
600.97,149.85,11.14,150.37,11.22,,
600.98,149.87,11.14,150.74,11.22,,
601.01,149.92,11.16,150.5,11.23,,
601.02,149.7,11.16,150.9,11.23,,
601.05,150.05,10.98,150.61,11.23,,
601.06,149.94,10.98,150.76,11.23,,
601.08,149.68,11.14,150.55,11.23,,
601.09,149.92,11.14,150.76,11.23,,
601.12,149.85,11.14,150.57,11.23,,
601.13,149.92,11.14,150.53,11.23,,
601.16,150.05,11.16,150.74,11.23,,
601.17,149.74,11.16,150.31,11.23,,
601.2,149.92,11.16,150.55,11.13,,
601.21,149.92,11.16,150.52,11.13,,
601.24,149.74,10.96,150.42,11.22,,
601.25,149.98,10.96,150.53,11.22,,
601.28,149.7,11.16,150.53,11.25,,
601.29,149.92,11.16,150.52,11.25,,
601.31,150.02,11.14,150.57,11.23,,
601.32,150.03,11.14,150.53,11.23,,
601.35,149.74,10.96,150.61,11.11,,
601.36,149.96,10.96,150.42,11.11,,
601.39,149.89,11.3,150.35,11.25,,
601.4,149.98,11.3,150.35,11.25,,
601.43,149.89,11.14,150.35,11.23,,
601.44,150.31,11.14,150.35,11.23,,
601.47,150.07,11.16,150.42,11.11,,
601.48,149.99,11.16,150.33,11.11,,
601.5,150.12,11.13,150.57,11.22,,
601.52,150.18,11.13,150.14,11.22,,
601.54,150.11,10.96,150.61,11.23,,
601.55,150.31,10.96,150.33,11.23,,
601.58,150.09,11.16,150.53,11.23,,
601.59,150.09,11.16,150.38,11.23,,
601.62,150.12,11.14,150.55,11.22,,
601.63,150.09,11.14,150.38,11.22,,
601.66,150.12,11.14,150.38,11.11,,
601.67,150.16,11.14,150.59,11.11,,
601.7,150.11,11.14,150.59,11.23,,
601.71,150.12,11.14,150.55,11.23,,
601.73,150.12,11.14,150.77,11.23,,
601.75,150.12,11.14,150.76,11.23,,
601.77,150.24,11.16,150.76,11.23,,
601.78,150.14,11.16,150.76,11.23,,
601.81,150.07,10.98,150.83,11.11,,
601.82,150.23,10.98,150.61,11.11,,
601.85,150.27,11.26,150.96,11.23,,
601.86,150.12,11.26,150.57,11.23,,
601.89,149.9,11.14,150.74,11.23,,
601.9,150.09,11.14,150.96,11.23,,
601.92,150.11,11.16,150.91,11.23,,
601.94,150.09,11.16,150.92,11.23,,
601.96,150.07,11.16,150.74,11.23,,
601.97,149.9,11.16,150.98,11.23,,
602,150.09,11.16,150.91,11.11,,
602.01,149.96,11.16,150.96,11.11,,
602.04,149.99,11.14,150.74,11.22,,
602.05,149.9,11.14,150.98,11.22,,
602.08,150.09,11.16,150.76,11.23,,
602.09,149.92,11.16,150.96,11.23,,
602.12,149.72,10.96,150.96,11.23,,
602.13,149.79,10.96,150.83,11.23,,
602.16,149.81,11.16,150.94,11.23,,
602.17,149.9,11.16,150.98,11.23,,
602.19,149.85,11.14,150.76,11.22,,
602.21,149.87,11.14,150.77,11.22,,
602.23,149.85,11.14,151.03,11.23,,
602.24,149.92,11.14,150.96,11.23,,
602.27,149.92,11.16,150.74,11.11,,
602.28,149.92,11.16,150.79,11.11,,
602.31,149.87,10.98,150.63,11.23,,
602.32,149.94,10.98,150.94,11.23,,
602.35,149.85,11.16,150.91,11.23,,
602.36,149.89,11.16,150.76,11.23,,
602.38,149.87,11.16,150.94,11.23,,
602.4,149.72,11.16,150.76,11.23,,
602.42,149.87,11.16,150.7,11.23,,
602.44,149.9,11.16,150.77,11.23,,
602.46,150.02,11.16,150.55,11.11,,
602.47,149.74,11.16,150.76,11.11,,
602.5,149.89,10.96,150.74,11.22,,
602.51,150.09,10.96,150.76,11.22,,
602.54,149.87,11.16,150.74,11.23,,
602.55,150.07,11.16,150.53,11.23,,
602.58,149.89,11.14,150.87,11.23,,
602.59,149.92,11.14,150.72,11.23,,
602.61,150.18,11.14,150.76,11.23,,
602.63,149.9,11.14,150.72,11.23,,
602.65,149.68,10.98,150.77,11.23,,
602.66,149.92,10.98,150.81,11.23,,
602.69,149.85,11.16,150.76,11.13,,
602.7,150.09,11.16,150.92,11.13,,
602.73,149.89,11.16,151.13,11.23,,
602.74,150.11,11.16,150.52,11.23,,
602.77,150.24,11.14,150.74,11.22,,
602.78,150.07,11.14,150.74,11.22,,
602.8,149.89,11.14,150.57,11.11,,
602.82,149.96,11.14,150.74,11.11,,
602.84,150.11,11.14,150.76,11.23,,
602.85,150.09,11.14,150.74,11.23,,
602.88,150.09,10.96,150.79,11.23,,
602.89,150.11,10.96,150.57,11.23,,
602.92,149.92,11.16,150.77,11.11,,
602.93,150.14,11.16,150.76,11.11,,
602.96,149.92,11.16,150.77,11.23,,
602.97,149.92,11.16,150.72,11.23,,
603,149.89,11.14,150.92,11.22,,
603.01,149.87,11.14,150.94,11.22,,
603.03,150.07,11.14,150.79,11.23,,
603.05,150.12,11.14,150.92,11.23,,
603.07,149.9,10.96,150.81,11.23,,
603.09,150.14,10.96,150.77,11.23,,
603.11,150.11,11.16,150.98,11.23,,
603.12,150.09,11.16,151.11,11.23,,
603.15,150.31,11.14,150.96,11.1,,
603.16,150.18,11.14,150.94,11.1,,
603.19,150.09,11.16,151.15,11.23,,
603.2,150.09,11.16,150.92,11.23,,
603.23,150.27,10.96,150.83,11.22,,
603.24,150.29,10.96,151,11.22,,
603.27,150.29,11.16,151,11.23,,
603.28,149.96,11.16,151.15,11.23,,
603.3,150.09,11.26,150.94,11.22,,
603.32,150.09,11.26,150.96,11.22,,
603.34,150.48,11.16,150.94,11.23,,
603.35,150.27,11.16,150.98,11.23,,
603.38,150.27,11.16,150.92,11.23,,
603.39,150.48,11.16,150.98,11.23,,
603.42,150.53,11.16,150.77,11.11,,
603.43,150.35,11.16,150.96,11.11,,
603.46,150.46,11.14,150.77,11.22,,
603.47,150.31,11.14,151,11.22,,
603.49,150.31,11.14,150.76,11.22,,
603.51,150.33,11.14,150.98,11.22,,
603.53,150.29,10.96,150.98,11.23,,
603.54,150.38,10.96,151.02,11.23,,
603.57,150.29,11.16,151,11.23,,
603.58,150.33,11.16,151.17,11.23,,
603.61,150.27,11.14,150.96,11.22,,
603.62,150.29,11.14,151.18,11.22,,
603.65,150.26,11.16,151.15,11.23,,
603.66,150.12,11.16,151.15,11.23,,
603.69,150.05,11.16,150.96,11.23,,
603.7,150.29,11.16,150.98,11.23,,
603.72,150.14,10.98,151.14,11.25,,
603.74,150.35,10.98,151.15,11.25,,
603.76,150.46,11.16,150.96,11.22,,
603.77,150.18,11.16,151.09,11.22,,
603.8,150.27,11.16,150.92,11.22,,
603.81,150.31,11.16,150.96,11.22,,
603.84,150.49,11.16,150.77,11.11,,
603.85,150.36,11.16,150.98,11.11,,
603.88,150.31,11.14,150.74,11.23,,
603.89,150.33,11.14,150.76,11.23,,
603.92,150.33,10.96,150.79,11.23,,
603.93,150.42,10.96,150.77,11.23,,
603.95,150.18,11.16,150.74,11.23,,
603.97,150.33,11.16,150.81,11.23,,
603.99,150.22,11.14,150.94,11.22,,
604,150.51,11.14,151.02,11.22,,
604.03,150.27,11.16,150.81,11.11,,
604.04,150.36,11.16,150.72,11.11,,
604.07,150.51,11.14,150.94,11.23,,
604.08,150.53,11.14,151.11,11.23,,
604.11,150.4,11.14,150.76,11.23,,
604.12,150.35,11.14,150.74,11.23,,
604.15,150.46,10.98,150.94,11.23,,
604.16,150.55,10.98,150.79,11.23,,
604.18,150.33,11.26,150.61,11.13,,
604.19,150.51,11.26,150.72,11.13,,
604.22,150.46,11.14,150.76,11.22,,
604.23,150.48,11.14,150.83,11.22,,
604.26,150.27,11.14,150.96,11.23,,
604.27,150.46,11.14,150.77,11.23,,
604.3,150.51,11.14,151.18,11.11,,
604.31,150.55,11.14,150.79,11.11,,
604.34,150.29,10.98,151.05,11.23,,
604.35,150.23,10.98,150.94,11.23,,
604.37,150.48,11.16,151.15,11.23,,
604.39,150.27,11.16,150.96,11.23,,
604.41,150.48,11.14,151.13,11.23,,
604.42,150.46,11.14,151.17,11.23,,
604.45,150.29,11.14,151.11,11.22,,
604.46,150.4,11.14,151.13,11.22,,
604.49,150.44,11.14,151.17,11.23,,
604.5,150.26,11.14,151.15,11.23,,
604.53,150.51,11.16,151.13,11.23,,
604.54,150.33,11.16,151.28,11.23,,
604.57,150.27,11.16,150.94,11.13,,
604.58,150.31,11.16,150.94,11.13,,
604.6,150.44,10.96,151.15,11.22,,
604.61,150.46,10.96,151,11.22,,
604.64,150.48,11.16,151.13,11.23,,
604.65,150.33,11.16,151.02,11.23,,
604.68,150.33,11.14,151.13,11.22,,
604.69,150.33,11.14,150.96,11.22,,
604.72,150.48,11.14,151.17,11.23,,
604.73,150.27,11.14,151.05,11.23,,
604.76,150.11,11.14,151.11,11.11,,
604.77,150.29,11.14,151.15,11.11,,
604.79,150.27,10.98,151.02,11.23,,
604.81,150.33,10.98,150.83,11.23,,
604.83,150.31,11.16,151.17,11.23,,
604.85,150.27,11.16,150.96,11.23,,
604.87,150.48,11.14,151.15,11.22,,
604.88,150.29,11.14,150.98,11.22,,
604.91,150.33,11.14,150.92,11.1,,
604.92,150.27,11.14,151.03,11.1,,
604.95,150.44,11.16,151.17,11.23,,
604.96,150.51,11.16,151.35,11.23,,
604.99,150.49,11.14,151.15,11.22,,
605,150.33,11.14,151.17,11.22,,
605.03,150.27,10.98,151.2,11.23,,
605.04,150.36,10.98,151.41,11.23,,
605.06,150.46,11.16,151.37,11.23,,
605.08,150.35,11.16,151.18,11.23,,
605.1,150.44,11.14,151.17,11.22,,
605.11,150.35,11.14,151.37,11.22,,
605.14,150.42,11.14,151.22,11.23,,
605.15,150.49,11.14,151.35,11.23,,
605.18,150.49,10.98,151.33,11.23,,
605.19,150.75,10.98,151.37,11.23,,
